[2018-11-12 22:06:33,467] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,233] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,388] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,537] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,543] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,549] funny logger:Enter into :GetGoodRate
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,552] funny logger:Enter into :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,698] funny logger:Exit :GetBSObject
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,839] funny logger:Enter into :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,846] funny logger:Exit :GetJSON
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
[2018-11-12 22:08:33,851] funny logger:Exit :GetGoodRate
